"Datum","Bewoelkung","Temperatur","Windgeschwindigkeit","Wettercode","Warengruppe","Umsatz","id","KielerWoche","Feiertag","Art_des_Feiertags","Ferien","Wochentag","Fussballspiel","Flohmarkt","Jahreszeit","Temperaturkategorie","Kreuzfahrtschiffe"
2018-07-09,6,16.75,18,0,4,62.8611925638227,NA,0,0,"Kein Feiertag",1,"Montag","0",0,"Sommer","niedrig",1
2018-07-09,6,16.75,18,0,5,341.583244542908,NA,0,0,"Kein Feiertag",1,"Montag","0",0,"Sommer","niedrig",1
2018-07-10,2,18.675,15,5,1,161.388287131381,NA,0,0,"Kein Feiertag",1,"Dienstag","0",0,"Sommer","mittel",0
2018-07-10,2,18.675,15,5,2,496.190584851956,NA,0,0,"Kein Feiertag",1,"Dienstag","0",0,"Sommer","mittel",0
2018-07-10,2,18.675,15,5,3,231.022738407076,NA,0,0,"Kein Feiertag",1,"Dienstag","0",0,"Sommer","mittel",0
2018-07-10,2,18.675,15,5,4,42.7230534757185,NA,0,0,"Kein Feiertag",1,"Dienstag","0",0,"Sommer","mittel",0
2018-07-10,2,18.675,15,5,5,314.82901140181,NA,0,0,"Kein Feiertag",1,"Dienstag","0",0,"Sommer","mittel",0
2018-07-11,7,19.625,12,21,1,182.146767161495,NA,0,0,"Kein Feiertag",1,"Mittwoch","0",0,"Sommer","mittel",2
2018-07-11,7,19.625,12,21,2,505.244315555348,NA,0,0,"Kein Feiertag",1,"Mittwoch","0",0,"Sommer","mittel",2
2018-07-11,7,19.625,12,21,3,223.184006745399,NA,0,0,"Kein Feiertag",1,"Mittwoch","0",0,"Sommer","mittel",2
2018-07-11,7,19.625,12,21,4,88.3289090240568,NA,0,0,"Kein Feiertag",1,"Mittwoch","0",0,"Sommer","mittel",2
2018-07-11,7,19.625,12,21,5,372.322714037489,NA,0,0,"Kein Feiertag",1,"Mittwoch","0",0,"Sommer","mittel",2
2018-07-12,1,26.075,14,13,1,207.879339995873,NA,0,0,"Kein Feiertag",1,"Donnerstag","0",0,"Sommer","hoch",0
2018-07-12,1,26.075,14,13,2,528.582312248941,NA,0,0,"Kein Feiertag",1,"Donnerstag","0",0,"Sommer","hoch",0
2018-07-12,1,26.075,14,13,3,225.776865057334,NA,0,0,"Kein Feiertag",1,"Donnerstag","0",0,"Sommer","hoch",0
2018-07-12,1,26.075,14,13,4,118.081149876388,NA,0,0,"Kein Feiertag",1,"Donnerstag","0",0,"Sommer","hoch",0
2018-07-12,1,26.075,14,13,5,284.685669931316,NA,0,0,"Kein Feiertag",1,"Donnerstag","0",0,"Sommer","hoch",0
2018-07-13,0,23.975,13,5,1,212.722414977186,NA,0,0,"Kein Feiertag",1,"Freitag","0",0,"Sommer","hoch",0
2018-07-13,0,23.975,13,5,2,553.47201422411,NA,0,0,"Kein Feiertag",1,"Freitag","0",0,"Sommer","hoch",0
2018-07-13,0,23.975,13,5,3,288.029917196184,NA,0,0,"Kein Feiertag",1,"Freitag","0",0,"Sommer","hoch",0
2018-07-13,0,23.975,13,5,4,69.4569519950266,NA,0,0,"Kein Feiertag",1,"Freitag","0",0,"Sommer","hoch",0
2018-07-13,0,23.975,13,5,5,279.348150312173,NA,0,0,"Kein Feiertag",1,"Freitag","0",0,"Sommer","hoch",0
2018-07-14,7,17.7625,12,0,1,212.000188627887,NA,0,0,"Kein Feiertag",1,"Samstag","0",0,"Sommer","niedrig",2
2018-07-14,7,17.7625,12,0,2,630.686820328078,NA,0,0,"Kein Feiertag",1,"Samstag","0",0,"Sommer","niedrig",2
2018-07-14,7,17.7625,12,0,3,361.883970744595,NA,0,0,"Kein Feiertag",1,"Samstag","0",0,"Sommer","niedrig",2
2018-07-14,7,17.7625,12,0,4,109.527829403884,NA,0,0,"Kein Feiertag",1,"Samstag","0",0,"Sommer","niedrig",2
2018-07-14,7,17.7625,12,0,5,274.125088686032,NA,0,0,"Kein Feiertag",1,"Samstag","0",0,"Sommer","niedrig",2
2018-07-15,2,23.2,9,5,1,119.132803761786,NA,0,0,"Kein Feiertag",1,"Sonntag","0",0,"Sommer","hoch",2
2018-07-15,2,23.2,9,5,2,663.320488243827,NA,0,0,"Kein Feiertag",1,"Sonntag","0",0,"Sommer","hoch",2
2018-07-15,2,23.2,9,5,3,383.539764713205,NA,0,0,"Kein Feiertag",1,"Sonntag","0",0,"Sommer","hoch",2
2018-07-15,2,23.2,9,5,4,103.222808871659,NA,0,0,"Kein Feiertag",1,"Sonntag","0",0,"Sommer","hoch",2
2018-07-15,2,23.2,9,5,5,202.681914741377,NA,0,0,"Kein Feiertag",1,"Sonntag","0",0,"Sommer","hoch",2
2018-07-16,0,24.25,9,5,1,208.643527692918,NA,0,0,"Kein Feiertag",1,"Montag","0",0,"Sommer","hoch",0
2018-07-16,0,24.25,9,5,2,577.869076971806,NA,0,0,"Kein Feiertag",1,"Montag","0",0,"Sommer","hoch",0
2018-07-16,0,24.25,9,5,3,279.080033941839,NA,0,0,"Kein Feiertag",1,"Montag","0",0,"Sommer","hoch",0
2018-07-16,0,24.25,9,5,4,65.5010025493488,NA,0,0,"Kein Feiertag",1,"Montag","0",0,"Sommer","hoch",0
2018-07-16,0,24.25,9,5,5,251.142432205376,NA,0,0,"Kein Feiertag",1,"Montag","0",0,"Sommer","hoch",0
2018-07-17,0,26.775,10,2,1,197.264834738044,NA,0,0,"Kein Feiertag",1,"Dienstag","0",0,"Sommer","hoch",2
2018-07-17,0,26.775,10,2,2,608.053426695861,NA,0,0,"Kein Feiertag",1,"Dienstag","0",0,"Sommer","hoch",2
2018-07-17,0,26.775,10,2,3,322.440260775893,NA,0,0,"Kein Feiertag",1,"Dienstag","0",0,"Sommer","hoch",2
2018-07-17,0,26.775,10,2,4,77.5317706977608,NA,0,0,"Kein Feiertag",1,"Dienstag","0",0,"Sommer","hoch",2
2018-07-17,0,26.775,10,2,5,307.595292672601,NA,0,0,"Kein Feiertag",1,"Dienstag","0",0,"Sommer","hoch",2
2018-07-18,3,23.866666,13,0,1,137.708586986464,NA,0,0,"Kein Feiertag",1,"Mittwoch","0",0,"Sommer","hoch",1
2018-07-18,3,23.866666,13,0,2,619.546252444028,NA,0,0,"Kein Feiertag",1,"Mittwoch","0",0,"Sommer","hoch",1
2018-07-18,3,23.866666,13,0,3,307.917253388314,NA,0,0,"Kein Feiertag",1,"Mittwoch","0",0,"Sommer","hoch",1
2018-07-18,3,23.866666,13,0,4,90.6551065634781,NA,0,0,"Kein Feiertag",1,"Mittwoch","0",0,"Sommer","hoch",1
2018-07-18,3,23.866666,13,0,5,347.857481802793,NA,0,0,"Kein Feiertag",1,"Mittwoch","0",0,"Sommer","hoch",1
2018-07-19,2,22.575,13,0,1,200.859004330066,NA,0,0,"Kein Feiertag",1,"Donnerstag","0",0,"Sommer","hoch",0
2018-07-19,2,22.575,13,0,2,619.309005906989,NA,0,0,"Kein Feiertag",1,"Donnerstag","0",0,"Sommer","hoch",0
2018-07-19,2,22.575,13,0,3,334.668701817439,NA,0,0,"Kein Feiertag",1,"Donnerstag","0",0,"Sommer","hoch",0
2018-07-19,2,22.575,13,0,4,94.2314254667837,NA,0,0,"Kein Feiertag",1,"Donnerstag","0",0,"Sommer","hoch",0
2018-07-19,2,22.575,13,0,5,345.908520540692,NA,0,0,"Kein Feiertag",1,"Donnerstag","0",0,"Sommer","hoch",0
2018-07-20,0,22.775,9,0,1,152.255425827064,NA,0,0,"Kein Feiertag",1,"Freitag","0",0,"Sommer","hoch",1
2018-07-20,0,22.775,9,0,2,606.795258489311,NA,0,0,"Kein Feiertag",1,"Freitag","0",0,"Sommer","hoch",1
2018-07-20,0,22.775,9,0,3,305.416244754035,NA,0,0,"Kein Feiertag",1,"Freitag","0",0,"Sommer","hoch",1
2018-07-20,0,22.775,9,0,4,95.9236728001448,NA,0,0,"Kein Feiertag",1,"Freitag","0",0,"Sommer","hoch",1
2018-07-20,0,22.775,9,0,5,214.679932896498,NA,0,0,"Kein Feiertag",1,"Freitag","0",0,"Sommer","hoch",1
2018-07-21,0,25.0625,10,0,1,184.333715320185,NA,0,0,"Kein Feiertag",1,"Samstag","0",0,"Sommer","hoch",1
2018-07-21,0,25.0625,10,0,2,751.688618797138,NA,0,0,"Kein Feiertag",1,"Samstag","0",0,"Sommer","hoch",1
2018-07-21,0,25.0625,10,0,3,393.212012402375,NA,0,0,"Kein Feiertag",1,"Samstag","0",0,"Sommer","hoch",1
2018-07-21,0,25.0625,10,0,4,91.5962742377594,NA,0,0,"Kein Feiertag",1,"Samstag","0",0,"Sommer","hoch",1
2018-07-21,0,25.0625,10,0,5,240.699232662494,NA,0,0,"Kein Feiertag",1,"Samstag","0",0,"Sommer","hoch",1
2018-07-22,1,25.0375,13,5,1,130.857888069408,NA,0,0,"Kein Feiertag",1,"Sonntag","0",0,"Sommer","hoch",1
2018-07-22,1,25.0375,13,5,2,724.31811590469,NA,0,0,"Kein Feiertag",1,"Sonntag","0",0,"Sommer","hoch",1
2018-07-22,1,25.0375,13,5,3,429.920288482338,NA,0,0,"Kein Feiertag",1,"Sonntag","0",0,"Sommer","hoch",1
2018-07-22,1,25.0375,13,5,4,82.3718063303726,NA,0,0,"Kein Feiertag",1,"Sonntag","0",0,"Sommer","hoch",1
2018-07-22,1,25.0375,13,5,5,259.770398937938,NA,0,0,"Kein Feiertag",1,"Sonntag","0",0,"Sommer","hoch",1
2018-07-23,3,24.8375,10,5,1,170.806669011279,NA,0,0,"Kein Feiertag",1,"Montag","0",0,"Sommer","hoch",1
2018-07-23,3,24.8375,10,5,2,577.95877861105,NA,0,0,"Kein Feiertag",1,"Montag","0",0,"Sommer","hoch",1
2018-07-23,3,24.8375,10,5,3,325.690202796677,NA,0,0,"Kein Feiertag",1,"Montag","0",0,"Sommer","hoch",1
2018-07-23,3,24.8375,10,5,4,78.4432557604295,NA,0,0,"Kein Feiertag",1,"Montag","0",0,"Sommer","hoch",1
2018-07-23,3,24.8375,10,5,5,353.698258875291,NA,0,0,"Kein Feiertag",1,"Montag","0",0,"Sommer","hoch",1
2018-07-24,0,28.1,10,5,1,157.350119671548,NA,0,0,"Kein Feiertag",1,"Dienstag","0",0,"Sommer","hoch",0
2018-07-24,0,28.1,10,5,2,595.267964680523,NA,0,0,"Kein Feiertag",1,"Dienstag","0",0,"Sommer","hoch",0
2018-07-24,0,28.1,10,5,3,302.39642639545,NA,0,0,"Kein Feiertag",1,"Dienstag","0",0,"Sommer","hoch",0
2018-07-24,0,28.1,10,5,4,66.2753183828195,NA,0,0,"Kein Feiertag",1,"Dienstag","0",0,"Sommer","hoch",0
2018-07-24,0,28.1,10,5,5,240.303089815913,NA,0,0,"Kein Feiertag",1,"Dienstag","0",0,"Sommer","hoch",0
2018-07-25,1,28.425,11,61,1,133.595167634802,NA,0,0,"Kein Feiertag",1,"Mittwoch","0",0,"Sommer","hoch",0
2018-07-25,1,28.425,11,61,2,651.748087737109,NA,0,0,"Kein Feiertag",1,"Mittwoch","0",0,"Sommer","hoch",0
2018-07-25,1,28.425,11,61,3,337.228464128544,NA,0,0,"Kein Feiertag",1,"Mittwoch","0",0,"Sommer","hoch",0
2018-07-25,1,28.425,11,61,4,73.4599229902164,NA,0,0,"Kein Feiertag",1,"Mittwoch","0",0,"Sommer","hoch",0
2018-07-25,1,28.425,11,61,5,230.939921303496,NA,0,0,"Kein Feiertag",1,"Mittwoch","0",0,"Sommer","hoch",0
2018-07-26,0,28.875,12,5,1,202.537258911938,NA,0,0,"Kein Feiertag",1,"Donnerstag","0",0,"Sommer","hoch",0
2018-07-26,0,28.875,12,5,2,628.287763132202,NA,0,0,"Kein Feiertag",1,"Donnerstag","0",0,"Sommer","hoch",0
2018-07-26,0,28.875,12,5,3,339.641098219397,NA,0,0,"Kein Feiertag",1,"Donnerstag","0",0,"Sommer","hoch",0
2018-07-26,0,28.875,12,5,4,70.2365452984104,NA,0,0,"Kein Feiertag",1,"Donnerstag","0",0,"Sommer","hoch",0
2018-07-26,0,28.875,12,5,5,326.00606375453,NA,0,0,"Kein Feiertag",1,"Donnerstag","0",0,"Sommer","hoch",0
2018-07-27,0,27.5875,16,5,1,198.225522569542,NA,0,0,"Kein Feiertag",1,"Freitag","0",0,"Sommer","hoch",0
2018-07-27,0,27.5875,16,5,2,677.415844284098,NA,0,0,"Kein Feiertag",1,"Freitag","0",0,"Sommer","hoch",0
2018-07-27,0,27.5875,16,5,3,333.774098644297,NA,0,0,"Kein Feiertag",1,"Freitag","0",0,"Sommer","hoch",0
2018-07-27,0,27.5875,16,5,4,65.5637342177303,NA,0,0,"Kein Feiertag",1,"Freitag","0",0,"Sommer","hoch",0
2018-07-27,0,27.5875,16,5,5,297.867852888248,NA,0,0,"Kein Feiertag",1,"Freitag","0",0,"Sommer","hoch",0
2018-07-28,3,28.75,11,95,1,214.470393074174,NA,0,0,"Kein Feiertag",1,"Samstag","0",0,"Sommer","hoch",3
2018-07-28,3,28.75,11,95,2,716.576824811507,NA,0,0,"Kein Feiertag",1,"Samstag","0",0,"Sommer","hoch",3
2018-07-28,3,28.75,11,95,3,371.819769806308,NA,0,0,"Kein Feiertag",1,"Samstag","0",0,"Sommer","hoch",3
2018-07-28,3,28.75,11,95,4,54.04742181413,NA,0,0,"Kein Feiertag",1,"Samstag","0",0,"Sommer","hoch",3
2018-07-28,3,28.75,11,95,5,290.024007470062,NA,0,0,"Kein Feiertag",1,"Samstag","0",0,"Sommer","hoch",3
2018-07-29,0,24.55,6,58,1,129.801991483483,NA,0,0,"Kein Feiertag",1,"Sonntag","0",0,"Sommer","hoch",2
2018-07-29,0,24.55,6,58,2,721.822447100687,NA,0,0,"Kein Feiertag",1,"Sonntag","0",0,"Sommer","hoch",2
2018-07-29,0,24.55,6,58,3,433.820696892786,NA,0,0,"Kein Feiertag",1,"Sonntag","0",0,"Sommer","hoch",2
2018-07-29,0,24.55,6,58,4,128.952852247529,NA,0,0,"Kein Feiertag",1,"Sonntag","0",0,"Sommer","hoch",2
2018-07-29,0,24.55,6,58,5,335.823557263961,NA,0,0,"Kein Feiertag",1,"Sonntag","0",0,"Sommer","hoch",2
2018-07-30,6,27.7875,10,21,1,148.541339807983,NA,0,0,"Kein Feiertag",1,"Montag","0",0,"Sommer","hoch",3
2018-07-30,6,27.7875,10,21,2,616.358562124364,NA,0,0,"Kein Feiertag",1,"Montag","0",0,"Sommer","hoch",3
2018-07-30,6,27.7875,10,21,3,348.770346267057,NA,0,0,"Kein Feiertag",1,"Montag","0",0,"Sommer","hoch",3
2018-07-30,6,27.7875,10,21,4,71.8229772291025,NA,0,0,"Kein Feiertag",1,"Montag","0",0,"Sommer","hoch",3
2018-07-30,6,27.7875,10,21,5,324.965347777888,NA,0,0,"Kein Feiertag",1,"Montag","0",0,"Sommer","hoch",3
2018-07-31,5,31.2875,11,10,1,123.075681762413,NA,0,0,"Kein Feiertag",1,"Dienstag","0",0,"Sommer","hoch",3
2018-07-31,5,31.2875,11,10,2,586.081665905607,NA,0,0,"Kein Feiertag",1,"Dienstag","0",0,"Sommer","hoch",3
2018-07-31,5,31.2875,11,10,3,285.872615508632,NA,0,0,"Kein Feiertag",1,"Dienstag","0",0,"Sommer","hoch",3
2018-07-31,5,31.2875,11,10,4,57.1027946933499,NA,0,0,"Kein Feiertag",1,"Dienstag","0",0,"Sommer","hoch",3
2018-07-31,5,31.2875,11,10,5,261.341312948599,NA,0,0,"Kein Feiertag",1,"Dienstag","0",0,"Sommer","hoch",3
2018-08-01,0,23.7625,10,0,1,NA,1808011,0,0,"Kein Feiertag",1,"Mittwoch","0",0,"Sommer","hoch",0
2018-08-01,0,23.7625,10,0,2,NA,1808012,0,0,"Kein Feiertag",1,"Mittwoch","0",0,"Sommer","hoch",0
2018-08-01,0,23.7625,10,0,3,NA,1808013,0,0,"Kein Feiertag",1,"Mittwoch","0",0,"Sommer","hoch",0
2018-08-01,0,23.7625,10,0,4,NA,1808014,0,0,"Kein Feiertag",1,"Mittwoch","0",0,"Sommer","hoch",0
2018-08-01,0,23.7625,10,0,5,NA,1808015,0,0,"Kein Feiertag",1,"Mittwoch","0",0,"Sommer","hoch",0
2018-08-02,0,26.1875,10,0,1,NA,1808021,0,0,"Kein Feiertag",1,"Donnerstag","0",0,"Sommer","hoch",0
2018-08-02,0,26.1875,10,0,2,NA,1808022,0,0,"Kein Feiertag",1,"Donnerstag","0",0,"Sommer","hoch",0
2018-08-02,0,26.1875,10,0,3,NA,1808023,0,0,"Kein Feiertag",1,"Donnerstag","0",0,"Sommer","hoch",0
2018-08-02,0,26.1875,10,0,4,NA,1808024,0,0,"Kein Feiertag",1,"Donnerstag","0",0,"Sommer","hoch",0
2018-08-02,0,26.1875,10,0,5,NA,1808025,0,0,"Kein Feiertag",1,"Donnerstag","0",0,"Sommer","hoch",0
2018-08-03,1,27.6625,10,0,1,NA,1808031,0,0,"Kein Feiertag",1,"Freitag","0",0,"Sommer","hoch",0
2018-08-03,1,27.6625,10,0,2,NA,1808032,0,0,"Kein Feiertag",1,"Freitag","0",0,"Sommer","hoch",0
2018-08-03,1,27.6625,10,0,3,NA,1808033,0,0,"Kein Feiertag",1,"Freitag","0",0,"Sommer","hoch",0
2018-08-03,1,27.6625,10,0,4,NA,1808034,0,0,"Kein Feiertag",1,"Freitag","0",0,"Sommer","hoch",0
2018-08-03,1,27.6625,10,0,5,NA,1808035,0,0,"Kein Feiertag",1,"Freitag","0",0,"Sommer","hoch",0
2018-08-04,4,25.1375,12,30,1,NA,1808041,0,0,"Kein Feiertag",1,"Samstag","0",0,"Sommer","hoch",2
2018-08-04,4,25.1375,12,30,2,NA,1808042,0,0,"Kein Feiertag",1,"Samstag","0",0,"Sommer","hoch",2
2018-08-04,4,25.1375,12,30,3,NA,1808043,0,0,"Kein Feiertag",1,"Samstag","0",0,"Sommer","hoch",2
2018-08-04,4,25.1375,12,30,4,NA,1808044,0,0,"Kein Feiertag",1,"Samstag","0",0,"Sommer","hoch",2
2018-08-04,4,25.1375,12,30,5,NA,1808045,0,0,"Kein Feiertag",1,"Samstag","0",0,"Sommer","hoch",2
2018-08-05,7,21.3,14,61,1,NA,1808051,0,0,"Kein Feiertag",1,"Sonntag","0",1,"Sommer","hoch",1
2018-08-05,7,21.3,14,61,2,NA,1808052,0,0,"Kein Feiertag",1,"Sonntag","0",1,"Sommer","hoch",1
2018-08-05,7,21.3,14,61,3,NA,1808053,0,0,"Kein Feiertag",1,"Sonntag","0",1,"Sommer","hoch",1
2018-08-05,7,21.3,14,61,4,NA,1808054,0,0,"Kein Feiertag",1,"Sonntag","0",1,"Sommer","hoch",1
2018-08-05,7,21.3,14,61,5,NA,1808055,0,0,"Kein Feiertag",1,"Sonntag","0",1,"Sommer","hoch",1
2018-08-06,0,23.1,5,0,1,NA,1808061,0,0,"Kein Feiertag",1,"Montag","0",0,"Sommer","hoch",0
2018-08-06,0,23.1,5,0,2,NA,1808062,0,0,"Kein Feiertag",1,"Montag","0",0,"Sommer","hoch",0
2018-08-06,0,23.1,5,0,3,NA,1808063,0,0,"Kein Feiertag",1,"Montag","0",0,"Sommer","hoch",0
2018-08-06,0,23.1,5,0,4,NA,1808064,0,0,"Kein Feiertag",1,"Montag","0",0,"Sommer","hoch",0
2018-08-06,0,23.1,5,0,5,NA,1808065,0,0,"Kein Feiertag",1,"Montag","0",0,"Sommer","hoch",0
2018-08-07,0,32.671428,7,7,1,NA,1808071,0,0,"Kein Feiertag",1,"Dienstag","0",0,"Sommer","hoch",0
2018-08-07,0,32.671428,7,7,2,NA,1808072,0,0,"Kein Feiertag",1,"Dienstag","0",0,"Sommer","hoch",0
2018-08-07,0,32.671428,7,7,3,NA,1808073,0,0,"Kein Feiertag",1,"Dienstag","0",0,"Sommer","hoch",0
2018-08-07,0,32.671428,7,7,4,NA,1808074,0,0,"Kein Feiertag",1,"Dienstag","0",0,"Sommer","hoch",0
2018-08-07,0,32.671428,7,7,5,NA,1808075,0,0,"Kein Feiertag",1,"Dienstag","0",0,"Sommer","hoch",0
2018-08-08,4,28.15,10,14,1,NA,1808081,0,0,"Kein Feiertag",1,"Mittwoch","0",0,"Sommer","hoch",0
2018-08-08,4,28.15,10,14,2,NA,1808082,0,0,"Kein Feiertag",1,"Mittwoch","0",0,"Sommer","hoch",0
2018-08-08,4,28.15,10,14,3,NA,1808083,0,0,"Kein Feiertag",1,"Mittwoch","0",0,"Sommer","hoch",0
2018-08-08,4,28.15,10,14,4,NA,1808084,0,0,"Kein Feiertag",1,"Mittwoch","0",0,"Sommer","hoch",0
2018-08-08,4,28.15,10,14,5,NA,1808085,0,0,"Kein Feiertag",1,"Mittwoch","0",0,"Sommer","hoch",0
2018-08-09,5,24.575,13,21,1,NA,1808091,0,0,"Kein Feiertag",1,"Donnerstag","0",0,"Sommer","hoch",0
2018-08-09,5,24.575,13,21,2,NA,1808092,0,0,"Kein Feiertag",1,"Donnerstag","0",0,"Sommer","hoch",0
2018-08-09,5,24.575,13,21,3,NA,1808093,0,0,"Kein Feiertag",1,"Donnerstag","0",0,"Sommer","hoch",0
2018-08-09,5,24.575,13,21,4,NA,1808094,0,0,"Kein Feiertag",1,"Donnerstag","0",0,"Sommer","hoch",0
2018-08-09,5,24.575,13,21,5,NA,1808095,0,0,"Kein Feiertag",1,"Donnerstag","0",0,"Sommer","hoch",0
2018-08-10,5,17.325,16,61,1,NA,1808101,0,0,"Kein Feiertag",1,"Freitag","0",0,"Sommer","niedrig",1
2018-08-10,5,17.325,16,61,2,NA,1808102,0,0,"Kein Feiertag",1,"Freitag","0",0,"Sommer","niedrig",1
2018-08-10,5,17.325,16,61,3,NA,1808103,0,0,"Kein Feiertag",1,"Freitag","0",0,"Sommer","niedrig",1
2018-08-10,5,17.325,16,61,4,NA,1808104,0,0,"Kein Feiertag",1,"Freitag","0",0,"Sommer","niedrig",1
2018-08-10,5,17.325,16,61,5,NA,1808105,0,0,"Kein Feiertag",1,"Freitag","0",0,"Sommer","niedrig",1
2018-08-11,6,15.5,13,61,1,NA,1808111,0,0,"Kein Feiertag",1,"Samstag","1",0,"Sommer","niedrig",5
2018-08-11,6,15.5,13,61,2,NA,1808112,0,0,"Kein Feiertag",1,"Samstag","1",0,"Sommer","niedrig",5
2018-08-11,6,15.5,13,61,3,NA,1808113,0,0,"Kein Feiertag",1,"Samstag","1",0,"Sommer","niedrig",5
2018-08-11,6,15.5,13,61,4,NA,1808114,0,0,"Kein Feiertag",1,"Samstag","1",0,"Sommer","niedrig",5
2018-08-11,6,15.5,13,61,5,NA,1808115,0,0,"Kein Feiertag",1,"Samstag","1",0,"Sommer","niedrig",5
2018-08-12,7,18.375,9,61,1,NA,1808121,0,0,"Kein Feiertag",1,"Sonntag","0",0,"Sommer","mittel",2
2018-08-12,7,18.375,9,61,2,NA,1808122,0,0,"Kein Feiertag",1,"Sonntag","0",0,"Sommer","mittel",2
2018-08-12,7,18.375,9,61,3,NA,1808123,0,0,"Kein Feiertag",1,"Sonntag","0",0,"Sommer","mittel",2
2018-08-12,7,18.375,9,61,4,NA,1808124,0,0,"Kein Feiertag",1,"Sonntag","0",0,"Sommer","mittel",2
2018-08-12,7,18.375,9,61,5,NA,1808125,0,0,"Kein Feiertag",1,"Sonntag","0",0,"Sommer","mittel",2
2018-08-13,7,21.9125,8,61,1,NA,1808131,0,0,"Kein Feiertag",1,"Montag","0",0,"Sommer","hoch",0
2018-08-13,7,21.9125,8,61,2,NA,1808132,0,0,"Kein Feiertag",1,"Montag","0",0,"Sommer","hoch",0
2018-08-13,7,21.9125,8,61,3,NA,1808133,0,0,"Kein Feiertag",1,"Montag","0",0,"Sommer","hoch",0
2018-08-13,7,21.9125,8,61,4,NA,1808134,0,0,"Kein Feiertag",1,"Montag","0",0,"Sommer","hoch",0
2018-08-13,7,21.9125,8,61,5,NA,1808135,0,0,"Kein Feiertag",1,"Montag","0",0,"Sommer","hoch",0
2018-08-14,5,21.8,16,61,1,NA,1808141,0,0,"Kein Feiertag",1,"Dienstag","0",0,"Sommer","hoch",0
2018-08-14,5,21.8,16,61,2,NA,1808142,0,0,"Kein Feiertag",1,"Dienstag","0",0,"Sommer","hoch",0
2018-08-14,5,21.8,16,61,3,NA,1808143,0,0,"Kein Feiertag",1,"Dienstag","0",0,"Sommer","hoch",0
2018-08-14,5,21.8,16,61,4,NA,1808144,0,0,"Kein Feiertag",1,"Dienstag","0",0,"Sommer","hoch",0
2018-08-14,5,21.8,16,61,5,NA,1808145,0,0,"Kein Feiertag",1,"Dienstag","0",0,"Sommer","hoch",0
2018-08-15,6,21.9875,13,21,1,NA,1808151,0,0,"Kein Feiertag",1,"Mittwoch","0",0,"Sommer","hoch",0
2018-08-15,6,21.9875,13,21,2,NA,1808152,0,0,"Kein Feiertag",1,"Mittwoch","0",0,"Sommer","hoch",0
2018-08-15,6,21.9875,13,21,3,NA,1808153,0,0,"Kein Feiertag",1,"Mittwoch","0",0,"Sommer","hoch",0
2018-08-15,6,21.9875,13,21,4,NA,1808154,0,0,"Kein Feiertag",1,"Mittwoch","0",0,"Sommer","hoch",0
2018-08-15,6,21.9875,13,21,5,NA,1808155,0,0,"Kein Feiertag",1,"Mittwoch","0",0,"Sommer","hoch",0
2018-08-16,3,25.075,9,0,1,NA,1808161,0,0,"Kein Feiertag",1,"Donnerstag","0",0,"Sommer","hoch",0
2018-08-16,3,25.075,9,0,2,NA,1808162,0,0,"Kein Feiertag",1,"Donnerstag","0",0,"Sommer","hoch",0
2018-08-16,3,25.075,9,0,3,NA,1808163,0,0,"Kein Feiertag",1,"Donnerstag","0",0,"Sommer","hoch",0
2018-08-16,3,25.075,9,0,4,NA,1808164,0,0,"Kein Feiertag",1,"Donnerstag","0",0,"Sommer","hoch",0
2018-08-16,3,25.075,9,0,5,NA,1808165,0,0,"Kein Feiertag",1,"Donnerstag","0",0,"Sommer","hoch",0
2018-08-17,7,19.55,9,61,1,NA,1808171,0,0,"Kein Feiertag",1,"Freitag","0",0,"Sommer","mittel",1
2018-08-17,7,19.55,9,61,2,NA,1808172,0,0,"Kein Feiertag",1,"Freitag","0",0,"Sommer","mittel",1
2018-08-17,7,19.55,9,61,3,NA,1808173,0,0,"Kein Feiertag",1,"Freitag","0",0,"Sommer","mittel",1
2018-08-17,7,19.55,9,61,4,NA,1808174,0,0,"Kein Feiertag",1,"Freitag","0",0,"Sommer","mittel",1
2018-08-17,7,19.55,9,61,5,NA,1808175,0,0,"Kein Feiertag",1,"Freitag","0",0,"Sommer","mittel",1
2018-08-18,4,21.75,10,47,1,NA,1808181,0,0,"Kein Feiertag",0,"Samstag","0",0,"Sommer","hoch",2
2018-08-18,4,21.75,10,47,2,NA,1808182,0,0,"Kein Feiertag",0,"Samstag","0",0,"Sommer","hoch",2
2018-08-18,4,21.75,10,47,3,NA,1808183,0,0,"Kein Feiertag",0,"Samstag","0",0,"Sommer","hoch",2
2018-08-18,4,21.75,10,47,4,NA,1808184,0,0,"Kein Feiertag",0,"Samstag","0",0,"Sommer","hoch",2
2018-08-18,4,21.75,10,47,5,NA,1808185,0,0,"Kein Feiertag",0,"Samstag","0",0,"Sommer","hoch",2
2018-08-19,7,21.3875,10,34,1,NA,1808191,0,0,"Kein Feiertag",0,"Sonntag","0",0,"Sommer","hoch",1
2018-08-19,7,21.3875,10,34,2,NA,1808192,0,0,"Kein Feiertag",0,"Sonntag","0",0,"Sommer","hoch",1
2018-08-19,7,21.3875,10,34,3,NA,1808193,0,0,"Kein Feiertag",0,"Sonntag","0",0,"Sommer","hoch",1
2018-08-19,7,21.3875,10,34,4,NA,1808194,0,0,"Kein Feiertag",0,"Sonntag","0",0,"Sommer","hoch",1
2018-08-19,7,21.3875,10,34,5,NA,1808195,0,0,"Kein Feiertag",0,"Sonntag","0",0,"Sommer","hoch",1
